NetID,Classification,StudentSchoolName
AXF398489,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
FXL917963,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
AXS158996,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
SXB245802,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
MXR619124,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
LXO411423,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
DXM915426,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
LXM734593,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
EXW311035,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
KXM649794,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
PXS973292,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
BXH167301,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
HXM254573,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
EXM442841,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
DXC268617,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
BXB693263,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
EXE712297,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
MXK849344,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
BXS726001,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
GXD391625,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
CXH158323,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
KXR848062,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
MXM379998,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
GXB121886,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
JXA705317,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
LXF423890,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
MXR867812,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
IXS985697,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
AXA947953,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
MXP329869,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
SXB347312,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
MXP670158,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
LXP649585,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
SXM594557,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
JXH219105,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
MXK571031,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
MXS826018,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
AXK789517,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
EXR723007,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
FXS450577,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
JXK687313,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
JXK411668,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
AXM677959,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
AXC177915,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
SXM362091,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
WXG559148,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
IXB730926,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
AXR115223,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
GXR857064,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
DXT345589,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
RXF262909,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
TXG695470,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
KXG468812,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
EXG852363,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
EXC361323,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
SXP756962,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
PXH149792,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
AXS155540,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
DXH142441,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
HXD285322,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
RXW582279,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
JXM453705,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
AXH168649,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
RXJ125956,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
EXR406310,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
WXN662934,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
JXC844389,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
DXK760183,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
MXK447426,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
AXD280539,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
LXH878454,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
JXS549433,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
EXD345528,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
RXW309237,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
CXA744405,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
AXS768775,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
KXP732480,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
AXM963799,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
BXB625889,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
AXB130096,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
CXA716070,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
DXS457174,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
WXC781729,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
DXM281910,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
DXG362858,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
CXB267434,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
DXL653260,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
GXK428676,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
FXL591703,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
RXW964132,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
PXH800688,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
AXB323925,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
JXR906760,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
BXS227333,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
AXG728270,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
RXS596247,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
JXW730846,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
PXM950233,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
JXZ794491,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
NXH602902,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
BXB372479,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
MXF886399,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
AXC346485,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
TXL562472,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
BXM551286,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
BXG471789,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
LXH880772,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
RXP863914,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
MXP974540,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
CXB564954,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
KXK289731,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
JXL562971,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
LXC980549,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
MXV457094,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
SXE571823,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
TXD122508,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
BXD145553,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
AXS342934,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
MXL654413,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
CXI340072,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
MXJ220832,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
CXL165815,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
NXG100491,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
CXM747642,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
EXP973166,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
LXM634838,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
CXI567950,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
FXP180375,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
KXB305219,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
MXE870912,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
HXB544349,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
IXB131411,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
BXG581930,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
ZXC475606,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
PXM894426,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
FXB861545,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
CXJ773227,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
CXR279544,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
AXB390750,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
LXB539657,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
TXI422378,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
AXM794136,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
EXM276627,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
AXG642983,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
TXJ473764,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
RXH550703,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
GXF571355,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
TXG627422,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
KXL754200,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
AXM306392,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
CXM992522,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
PXA925226,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
LXB916415,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
MXG889379,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
LXE165157,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
SXR200296,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
JXL596594,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
TXL596720,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
PXD750029,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
RXB680548,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
VXF336410,Freshmen,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
RXP605540,Senior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
FXM752010,Junior,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
BXM611363,Sophomore,"Harry W. Bass Jr. School of Arts, Humanities, and Technology"
